name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hồ Chí Minh, Việt Nam",3/17/2019,36,26,30.4,38.6,26,33.5,22.6,65.8,0.1,100,4.17,rain,0,0,32,16.6,115.8,1011.3,35.9,9.5,266.3,23,9,,2019-03-17T05:59:29,2019-03-17T18:04:02,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",3/18/2019,36.6,26,30.5,38.4,26,32.6,20.7,58.1,0,0,0,,0,0,36,19.5,136,1010.5,35.2,9.8,298.7,25.9,10,,2019-03-18T05:58:54,2019-03-18T18:04:03,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",3/19/2019,34.8,27.3,30.1,37.6,30.2,33,21.8,62.8,0,0,0,,0,0,40.7,20.5,143.1,1010.2,43.9,10.3,257.5,22.4,8,,2019-03-19T05:58:18,2019-03-19T18:04:03,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",3/20/2019,34,27,29.6,38.7,30,33.2,23,69.2,0.2,100,8.33,rain,0,0,33.5,18.9,140.8,1009.9,48.5,10.3,264,22.9,9,,2019-03-20T05:57:42,2019-03-20T18:04:04,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",3/21/2019,34.4,26.9,29.7,39.9,30,34.1,23.8,72,2.4,100,8.33,rain,0,0,30.6,18.4,150.2,1009.8,47.8,10.3,264.4,23,10,,2019-03-21T05:57:07,2019-03-21T18:04:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",3/22/2019,34.6,27,30.2,39.4,30.8,35.2,24.2,71.7,0.3,100,8.33,rain,0,0,24.8,15.5,175.2,1009.3,54.8,10.2,245.2,21.3,10,,2019-03-22T05:56:31,2019-03-22T18:04:04,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",3/23/2019,33.6,27.9,30.1,40,32.5,35.5,24.6,73.5,0.3,100,12.5,rain,0,0,27.4,20.5,148.3,1009.2,46,10.3,175,15.1,7,,2019-03-23T05:55:55,2019-03-23T18:04:04,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",3/24/2019,35.2,27.9,30.2,40.7,31.9,35,23.9,70,1.4,100,12.5,rain,0,0,42.5,20.7,124.2,1009.3,43.7,10.1,236.4,20.6,9,,2019-03-24T05:55:19,2019-03-24T18:04:04,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",3/25/2019,35,27,30.2,38.4,29.6,33.3,21.9,62.4,0,0,0,,0,0,46.4,21.6,124.2,1010.5,43.8,10.3,268.2,23.2,10,,2019-03-25T05:54:42,2019-03-25T18:04:04,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",3/26/2019,36.6,26,30.8,36.9,26,32.6,20.2,55.6,0,0,0,,0,0,36,23.5,116,1011.3,43.1,10.1,288.1,24.8,10,,2019-03-26T05:54:06,2019-03-26T18:04:04,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",3/27/2019,35.6,27,30.5,36.9,28.3,32.6,20.3,56.1,0,0,0,,0,0,42.5,19.6,124.9,1011.5,36.9,10.3,273.5,23.7,10,,2019-03-27T05:53:30,2019-03-27T18:04:04,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",3/28/2019,34.6,26.6,30,40.6,26.6,34.1,23.6,70.6,0,0,0,,0,0,46.4,22.3,150.4,1010.6,34.6,10.3,266.4,23,9,,2019-03-28T05:52:54,2019-03-28T18:04:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",3/29/2019,34.6,26.9,30.1,38.3,30.5,34.4,23.7,70.5,0.2,100,8.33,rain,0,0,25.6,14.8,171.2,1009,58,10.3,243.8,21.2,7,,2019-03-29T05:52:18,2019-03-29T18:04:04,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",3/30/2019,36,27,30.6,40.2,31.2,35.8,24.3,71.7,0.1,100,4.17,rain,0,0,32.8,22.3,169.5,1008.9,57.1,10.1,278.1,24.3,10,,2019-03-30T05:51:42,2019-03-30T18:04:04,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",3/31/2019,33.8,27.9,30.1,39.2,32.6,35.1,24.1,71.1,0.5,100,4.17,rain,0,0,33.5,17.3,147.8,1010.6,52.2,10.3,241.1,20.8,8,,2019-03-31T05:51:06,2019-03-31T18:04:04,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/1/2019,34.8,27,29.7,39.3,30.6,34.2,23.8,72.1,2.1,100,20.83,rain,0,0,40.7,28.7,127,1011.1,46.1,10.1,239.4,20.6,8,,2019-04-01T05:50:30,2019-04-01T18:04:04,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/2/2019,35.4,25.9,30,36.9,25.9,32,21.2,62.4,0,0,0,,0,0,44.6,19.6,124.1,1011.1,30.2,10.3,300.7,26.1,10,,2019-04-02T05:49:55,2019-04-02T18:04:04,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/3/2019,34,27.6,30,38.7,31.9,34.9,24,71.5,1.7,100,25,rain,0,0,40.7,18.2,137.1,1010.9,49,10.3,241.9,21,9,,2019-04-03T05:49:19,2019-04-03T18:04:04,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/4/2019,32.1,27,29,37.8,30.1,33.4,24.1,75.6,16,100,8.33,rain,0,0,25.2,15.7,131.9,1011.2,56.4,9.8,214.4,18.5,8,,2019-04-04T05:48:44,2019-04-04T18:04:04,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/5/2019,33.4,25,29.3,37.4,25,32.7,22.9,69.7,0.1,100,4.17,rain,0,0,25.2,16.7,138.2,1011.1,53.4,9.9,251.8,21.7,10,,2019-04-05T05:48:09,2019-04-05T18:04:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/6/2019,34.6,27,30.1,39.5,30.3,33.9,22.9,67.3,0,0,0,,0,0,38.9,18.3,142,1010.4,51,10.3,273.9,23.6,9,,2019-04-06T05:47:34,2019-04-06T18:04:05,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/7/2019,34.4,27,30.3,39.9,30.6,35.3,24.1,70.9,0.2,100,4.17,rain,0,0,34.6,18.5,141.2,1010.1,52.1,10.3,282,24.4,10,,2019-04-07T05:47:00,2019-04-07T18:04:06,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/8/2019,34,27.9,30.1,40.6,31.8,35,24,70.7,0.4,100,16.67,rain,0,0,27.4,18.4,146.7,1009.3,51.6,10.3,257.5,22.4,9,,2019-04-08T05:46:25,2019-04-08T18:04:07,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/9/2019,35.4,27,30.4,41.3,30.6,35.4,24,70,0,0,0,,0,0,30.2,18.2,147,1009.1,55.2,10.3,281.8,24.4,9,,2019-04-09T05:45:51,2019-04-09T18:04:08,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/10/2019,35,27.8,30.7,39.7,32.3,36,24.3,70.4,0,0,0,,0,0,29.2,16.9,149.1,1008.8,53.5,10.3,282,24.2,9,,2019-04-10T05:45:18,2019-04-10T18:04:09,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/11/2019,35,28.4,30.8,41.1,34.4,37,24.9,71.9,0.8,100,16.67,rain,0,0,27.4,16.9,165.2,1008,50.4,10.3,249.6,21.7,9,,2019-04-11T05:44:44,2019-04-11T18:04:10,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/12/2019,35,27,30.9,40.6,31.2,36.3,24.2,69.6,0.5,100,12.5,rain,0,0,30.6,17.6,163.8,1008,43.4,10.3,240.4,20.9,8,,2019-04-12T05:44:11,2019-04-12T18:04:12,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/13/2019,35.8,28,31,40.6,33.5,37,24.6,70.4,0,0,0,,0,0,32,20.7,162.8,1009.2,43.6,10.3,267.7,23.1,10,,2019-04-13T05:43:38,2019-04-13T18:04:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/14/2019,36,27.9,31,43.8,32.4,37.2,24.9,71.2,0.4,100,4.17,rain,0,0,32.4,19.6,163.5,1009.6,45.2,10.3,286.6,24.7,10,,2019-04-14T05:43:06,2019-04-14T18:04:16,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/15/2019,36.4,27.9,31.4,40.3,33.3,36.6,23.7,67,0,0,0,,0,0,26.6,21.3,160.6,1009.3,42.5,10.3,290.1,25,10,,2019-04-15T05:42:34,2019-04-15T18:04:18,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/16/2019,36,28,31.3,41.9,33.5,38.2,25.2,71.6,2.7,100,8.33,rain,0,0,34.9,17.6,162.5,1008.9,54,10.1,255.5,22,10,,2019-04-16T05:42:03,2019-04-16T18:04:21,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/17/2019,35.2,26,30.8,42,26,37.7,25.6,75.6,10,100,4.17,rain,0,0,28.1,17.7,173.1,1009.2,57.7,9.8,255.4,22.2,9,,2019-04-17T05:41:32,2019-04-17T18:04:24,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/18/2019,35.4,28.5,31,44.8,34.5,38.6,25.9,75.3,3,100,4.17,rain,0,0,25.2,17.6,163.8,1008.4,58.1,10.1,236.2,20.4,9,,2019-04-18T05:41:01,2019-04-18T18:04:27,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/19/2019,36.3,28.4,31.5,40.3,32.6,35.7,22.7,61,0.4,100,16.67,rain,0,0,24.5,14,177.2,1007.3,35.4,10.3,262,22.7,8,,2019-04-19T05:40:31,2019-04-19T18:04:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/20/2019,34.6,28.9,30.9,42.6,32.7,37.4,25,71.6,0.7,100,8.33,rain,0,0,29.2,20,179.2,1006.1,57.8,10.3,253,21.9,9,,2019-04-20T05:40:02,2019-04-20T18:04:34,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/21/2019,34.8,29,31.1,40.1,34.5,36.7,24.2,68,0,0,0,,0,0,33.5,16.6,165.1,1006.1,42.4,10.3,301.7,26.1,10,,2019-04-21T05:39:32,2019-04-21T18:04:38,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/22/2019,35.9,28.4,31.5,40.9,34.3,36.6,23.7,65.5,0,0,0,,0,0,33.8,19.6,146.8,1006.4,42,10.3,290.9,25.1,9,,2019-04-22T05:39:04,2019-04-22T18:04:43,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/23/2019,37.2,28.6,31.8,42.9,34.8,38.2,24.6,67.8,0.2,100,4.17,rain,0,0,34.2,17.6,139.1,1007.3,44.9,10.3,275.7,23.7,9,,2019-04-23T05:38:36,2019-04-23T18:04:47,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/24/2019,36,29,31.6,43.2,35.5,38.4,25,69.2,0,0,0,,0,0,34.9,19.6,145.6,1007.4,40.4,10.3,291.1,25.3,10,,2019-04-24T05:38:09,2019-04-24T18:04:52,0.65,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/25/2019,35.6,29,31.4,43.2,35,38.1,25,69.9,0.1,100,4.17,rain,0,0,34.9,20.5,147.6,1007.1,52.5,10.2,269.3,23.4,9,,2019-04-25T05:37:42,2019-04-25T18:04:58,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/26/2019,35,28,31,40.6,31.9,36.2,23.8,66.5,0.1,100,4.17,rain,0,0,33.8,19.2,146.3,1007.1,50.7,10.3,267.3,23.2,9,,2019-04-26T05:37:16,2019-04-26T18:05:04,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/27/2019,36.4,27.6,31.4,42.9,32.6,38,25,70.7,1.6,100,12.5,rain,0,0,36.4,22.7,143.1,1008,51.7,10.3,262.1,22.8,9,,2019-04-27T05:36:50,2019-04-27T18:05:10,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/28/2019,32.6,24.8,28,40.6,24.8,31.9,25.4,86.6,4.8,100,29.17,rain,0,0,40.7,24.5,162.4,1009.7,56.9,9.3,160.7,14,7,,2019-04-28T05:36:25,2019-04-28T18:05:16,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/29/2019,35.2,25.4,30,41.9,25.4,34.7,25,76.2,0.1,100,4.17,rain,0,0,24.8,17.3,142.6,1008.5,50.6,8.9,257.7,22.3,9,,2019-04-29T05:36:01,2019-04-29T18:05:23,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",4/30/2019,35.6,28,31.5,40.3,32.7,36.5,23.6,64.9,0.6,100,20.83,rain,0,0,23.8,20,176.9,1008.1,54.9,10.3,250.3,21.5,8,,2019-04-30T05:35:37,2019-04-30T18:05:30,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/1/2019,37,28,31.6,42,32.5,37.3,24.2,67,0,0,0,,0,0,24.1,20.4,231.8,1007.8,50,10.1,262.4,22.6,9,,2019-05-01T05:35:14,2019-05-01T18:05:38,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/2/2019,35,25.4,30,43.3,25.4,35.6,25.3,77.2,19,100,4.17,rain,0,0,24.1,19.6,170,1008.4,48.4,9.8,229.2,19.8,9,,2019-05-02T05:34:52,2019-05-02T18:05:46,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/3/2019,35.2,25,29.3,41.1,25,33.8,25.1,79.8,43.1,100,8.33,rain,0,0,28.4,14.7,199,1009.3,54.5,8.9,248.7,21.5,9,,2019-05-03T05:34:30,2019-05-03T18:05:54,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/4/2019,35.8,27.4,31,43.2,31.1,37.3,24.9,71.3,0.1,100,4.17,rain,0,0,30.2,21.6,181.3,1009.4,50.1,10.3,244.8,21.1,9,,2019-05-04T05:34:09,2019-05-04T18:06:03,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/5/2019,37,27,31.7,42.7,30.6,37.7,24.5,67.5,0,0,0,,0,0,30.2,21.3,238.5,1008.2,46.6,10.3,281.9,24.5,9,,2019-05-05T05:33:49,2019-05-05T18:06:12,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/6/2019,36.6,28.9,32.1,43.2,35.4,39.2,25.1,68.7,4,100,4.17,rain,0,0,37.8,22.3,229.5,1006.7,52.4,10.3,228.2,19.6,9,,2019-05-06T05:33:30,2019-05-06T18:06:22,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/7/2019,37,28.9,31.4,43.7,35.4,39.3,25.9,74.4,18,100,4.17,rain,0,0,40.7,20.1,214.6,1005.4,51.7,10.1,254.9,22.2,8,,2019-05-07T05:33:11,2019-05-07T18:06:31,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/8/2019,35,28.9,31.2,42.2,33.9,38.3,25.3,72.4,7,100,4.17,rain,0,0,30.2,22.3,215,1005.4,54.8,10.2,217.8,18.9,8,,2019-05-08T05:32:53,2019-05-08T18:06:42,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/9/2019,33.4,26,29.2,41.9,26,35.6,26,83.4,0.3,100,4.17,rain,0,0,33.8,23.8,213.8,1006.2,55.8,9.2,207.9,17.8,9,,2019-05-09T05:32:36,2019-05-09T18:06:52,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/10/2019,32.6,24.8,27.8,41.5,24.8,32.1,25.7,88.9,9,100,4.17,rain,0,0,53.6,20.2,231.1,1007.9,57.2,8.5,173.1,14.9,7,,2019-05-10T05:32:20,2019-05-10T18:07:03,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/11/2019,34,25.9,27.8,42.4,25.9,30.5,25.8,90.3,23,100,4.17,rain,0,0,33.5,13,254.2,1008.7,55.9,7.6,176.7,15.4,7,,2019-05-11T05:32:04,2019-05-11T18:07:14,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/12/2019,33,25,27.7,41.5,25,31.5,25.6,89.2,12,100,4.17,rain,0,0,32.8,23.7,198.4,1008.1,57.4,8.5,205.9,17.7,7,,2019-05-12T05:31:49,2019-05-12T18:07:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/13/2019,34.4,26.4,29.8,41.1,26.4,35.4,25.1,77.4,5,100,4.17,rain,0,0,31.3,24.2,209.3,1007.8,56.6,9.9,204.3,17.5,7,,2019-05-13T05:31:35,2019-05-13T18:07:38,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/14/2019,33.9,27,29.7,41.9,31,36.1,25.6,79.5,3,100,25,rain,0,0,28.8,13.3,180.9,1008.2,56.1,10.1,238.3,20.6,8,,2019-05-14T05:31:22,2019-05-14T18:07:50,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/15/2019,35.6,27,30.2,42.7,31.2,35.9,25,75.3,1.5,100,33.33,rain,0,0,25.9,15.1,202.3,1008.7,51.5,9.3,249.3,21.5,8,,2019-05-15T05:31:10,2019-05-15T18:08:03,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/16/2019,32.8,26,28.6,40.9,26,34.2,25.7,84.4,0.4,100,4.17,rain,0,0,35.3,16.5,233.9,1009.2,52.6,9.9,247.5,21.3,9,,2019-05-16T05:30:58,2019-05-16T18:08:16,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/17/2019,35,26,30.5,43.3,26,36.1,25.3,75.6,0.1,100,4.17,rain,0,0,32.8,18.4,245.3,1008.2,51,9.6,247.5,21.3,9,,2019-05-17T05:30:47,2019-05-17T18:08:30,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/18/2019,35.4,27.4,31,42.3,32.2,37.2,25,72.3,0.6,100,4.17,rain,0,0,32,21.3,234.3,1007.3,55,10.3,207.2,18,7,,2019-05-18T05:30:37,2019-05-18T18:08:43,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/19/2019,34.6,25.5,29.8,41.9,25.5,35.9,25.5,78.8,6,100,4.17,rain,0,0,27.4,18.5,220.1,1008,57.2,9.8,254.5,22.1,9,,2019-05-19T05:30:28,2019-05-19T18:08:57,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/20/2019,34.6,27,29.6,42.7,31.6,35.9,25.7,81,4,100,8.33,rain,0,0,51.8,21,217.1,1008.3,49.7,10,242.2,21.1,9,,2019-05-20T05:30:19,2019-05-20T18:09:11,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/21/2019,34.9,26.9,29.3,41.6,30.4,35.2,25.6,81.9,11,100,4.17,rain,0,0,31.3,15.8,226.3,1008.4,51.1,9.6,234.9,20.3,9,,2019-05-21T05:30:12,2019-05-21T18:09:26,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/22/2019,34.5,25,28.2,43.4,25,31.8,25.2,85.2,8,100,4.17,rain,0,0,27.4,13.6,223.6,1008.6,60.8,9.2,275.4,23.7,9,,2019-05-22T05:30:05,2019-05-22T18:09:41,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/23/2019,34.6,25.1,29,41.4,25.1,33.8,25.5,82.9,12,100,4.17,rain,0,0,28.1,14.4,238.2,1008.9,48.5,9.1,248.1,21.4,8,,2019-05-23T05:29:59,2019-05-23T18:09:56,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/24/2019,35,26.4,30.2,43.3,26.4,36.6,25.8,78.8,25,100,8.33,rain,0,0,25.6,18.8,236.9,1008.4,56.3,10.1,267.2,23.1,9,,2019-05-24T05:29:54,2019-05-24T18:10:11,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/25/2019,34.4,26.9,29.4,42.7,30.1,35.7,25.8,81.9,15,100,8.33,rain,0,0,53.6,25.1,231.6,1007.3,54.3,9.6,229.8,19.9,8,,2019-05-25T05:29:49,2019-05-25T18:10:26,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/26/2019,34.6,27,28.9,42.1,30.9,35,26,85,2,100,4.17,rain,0,0,34.2,25.2,234,1007.2,55.7,9.8,211.3,18.2,8,,2019-05-26T05:29:46,2019-05-26T18:10:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/27/2019,33.7,25,29.1,42.4,25,34.1,25.8,83.8,47,100,8.33,rain,0,0,33.8,17,190.9,1007,62,9.3,160.3,13.7,7,,2019-05-27T05:29:43,2019-05-27T18:10:58,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/28/2019,34.4,25.6,29.1,41.5,25.6,33.9,25.5,82.4,0.3,100,4.17,rain,0,0,23.8,17.7,202.6,1006.9,55.5,9.5,207.5,17.8,7,,2019-05-28T05:29:41,2019-05-28T18:11:14,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
