name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Đà Nẵng, Việt Nam",2010-03-19,30,21,24.8,30.4,21,25.1,19.1,72.6,0,0,0,,,,,20.5,136.8,1014.9,59.7,7.9,308.8,26.7,10,,2010-03-19T05:52:18,2010-03-19T17:57:51,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-03-20,31,20,25.1,33.6,20,25.8,20.3,76.1,0,0,0,,,,,20.5,158.2,1011.8,50.6,9.3,288.7,24.7,10,,2010-03-20T05:51:33,2010-03-20T17:58:00,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-03-21,30,19.6,25.5,32.6,19.6,26.4,21.6,79.9,0,0,0,,,,,18.4,131.4,1011.3,69.6,9.1,287.1,24.9,10,,2010-03-21T05:50:48,2010-03-21T17:58:10,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-03-22,30.1,24,26.7,33.8,24,27.6,22.2,77.5,0,0,0,,,,,22.3,148.9,1009.9,68.2,7.9,161.6,13.9,6,,2010-03-22T05:50:02,2010-03-22T17:58:19,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-03-23,30.1,23,26.6,33.4,23,27.8,22.5,79.2,0,0,0,,,,,22.3,140.8,1008.1,67.3,8,245.9,21.2,9,,2010-03-23T05:49:17,2010-03-23T17:58:29,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-03-24,32,24.6,27.2,36.8,24.6,28.7,23.2,79.9,0,0,0,,,,,18.4,130.8,1007.8,58.4,6.9,248.1,21.5,9,,2010-03-24T05:48:32,2010-03-24T17:58:38,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-03-25,26.1,20.7,23.6,26.1,20.7,23.6,19.2,76.7,0.394,100,8.33,rain,,,53.6,35.3,333.1,1013,75.6,8,134.8,11.5,5,,2010-03-25T05:47:46,2010-03-25T17:58:47,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-03-26,23.1,19.9,21.4,23.1,19.9,21.4,15.2,67.8,0.041,100,12.5,rain,,,,18.4,334,1017.7,90.1,9.6,161.1,14.1,6,,2010-03-26T05:47:01,2010-03-26T17:58:56,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-03-27,25,20,21.8,25,20,21.8,16.7,73.1,0,0,0,,,,,24.1,352.6,1017.7,91.4,7.4,246.8,21.3,9,,2010-03-27T05:46:16,2010-03-27T17:59:05,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-03-28,23.1,20.4,21.6,23.1,20.4,21.6,19.2,86.5,4.116,100,8.33,rain,,,,13,332.1,1016.8,91.5,6.1,226.8,19.7,8,,2010-03-28T05:45:30,2010-03-28T17:59:14,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-03-29,26.8,20,22.9,28.1,20,23,20,84.3,3.011,100,12.5,rain,,,,13,348.4,1016.1,88.3,5.6,256.4,22.2,9,,2010-03-29T05:44:45,2010-03-29T17:59:23,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-03-30,30,19.3,24.6,31.4,19.3,25.2,20.7,80.1,0,0,0,,,,,16.6,136,1014.1,64.8,5.6,246.9,21.4,9,,2010-03-30T05:44:00,2010-03-30T17:59:33,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-03-31,30,20.9,25.6,32.1,20.9,26.4,21.4,78.8,0,0,0,,,,,18.4,134.4,1012.9,63.4,6.4,272.5,23.4,9,,2010-03-31T05:43:15,2010-03-31T17:59:42,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-04-01,30,23,26.6,33.6,23,27.9,22.5,78.9,0,0,0,,,,,20.5,137.5,1011.3,54.3,6.6,202.3,17.5,8,,2010-04-01T05:42:30,2010-04-01T17:59:51,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-02,30,24,26.7,35.3,24,28.3,23.6,84,0,0,0,,,,,24.1,135.8,1011.3,62.5,6.2,179.5,15.4,7,,2010-04-02T05:41:45,2010-04-02T18:00:00,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-03,30,21.3,26.9,34.2,21.3,28.6,23.3,81.4,0,0,0,,,,,20.5,127.9,1013.1,68.1,7.8,229.3,19.8,8,,2010-04-03T05:41:01,2010-04-03T18:00:09,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-04-04,31,25,27.5,35.3,25,29.4,23.3,78.8,0,0,0,,,,,24.1,129.6,1011.8,70.8,6.4,249.7,21.5,9,,2010-04-04T05:40:16,2010-04-04T18:00:19,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-05,32,24,27.4,36.8,24,29.6,23.5,79.8,0,0,0,,,,,22.3,122.3,1009,67.5,6.2,246.6,21.3,9,,2010-04-05T05:39:32,2010-04-05T18:00:28,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-06,31,25,27.4,36.1,25,29.7,23.6,80.4,0,0,0,,,,,22.3,124.6,1009,70.2,6.5,146.9,12.7,6,,2010-04-06T05:38:48,2010-04-06T18:00:38,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-07,29,25,26.8,32.8,25,28.7,23.1,80.3,0,0,0,,,,,18.4,89.5,1012,74.2,6.7,206.4,17.7,7,,2010-04-07T05:38:05,2010-04-07T18:00:47,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-08,31,25,26.6,35.5,25,27.9,23.3,82.4,0,0,0,,,,,25.9,61.6,1013,82.8,6.7,272.1,23.5,10,,2010-04-08T05:37:22,2010-04-08T18:00:57,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-09,28.1,24,25.8,31.5,24,26.7,22.6,82.4,0,0,0,,,,,11.2,122.8,1010.5,87.2,6.5,194.1,16.7,6,,2010-04-09T05:36:39,2010-04-09T18:01:07,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-10,31,22.4,27,35.7,22.4,29.4,23.2,80.5,0,0,0,,,,,20.5,132.2,1006.9,71.6,6.6,231.8,19.9,8,,2010-04-10T05:35:56,2010-04-10T18:01:17,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-04-11,32,24.7,27.8,38,24.7,30.3,23.3,77.2,0,0,0,,,,,22.3,123.6,1006.2,61.5,7.1,235.2,20.2,9,,2010-04-11T05:35:14,2010-04-11T18:01:27,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-04-12,33,25,28,40.4,25,30.8,24,79.7,0,0,0,,,,,22.3,113.1,1006,61.5,6.7,287.1,24.9,10,,2010-04-12T05:34:32,2010-04-12T18:01:38,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-13,32,26,28,37.3,26,30.8,23.8,78.7,0,0,0,,,,,20.5,125.1,1008.5,67.4,6.6,205.3,17.6,8,,2010-04-13T05:33:50,2010-04-13T18:01:48,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-14,31,23.9,27.7,37.3,23.9,30.6,23.5,78.7,0,0,0,,,,,25.9,128,1011.3,72,7.6,158.7,13.7,5,,2010-04-14T05:33:09,2010-04-14T18:01:59,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-04-15,31,26,27.6,35.5,26,30.5,24.1,81.4,0.001,100,4.17,rain,,,,20.5,114.7,1012.4,78.3,7.4,268,23.1,9,,2010-04-15T05:32:29,2010-04-15T18:02:10,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-16,29,23.7,26.2,31.4,23.7,27.3,21.1,74.6,0.33,100,12.5,rain,,,,31.3,6.8,1014.6,78.7,8.9,153.4,13.4,5,,2010-04-16T05:31:49,2010-04-16T18:02:22,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-17,28,21.4,24.4,29.7,21.4,24.7,19.7,75.7,0.002,100,4.17,rain,,,,29.5,6,1014.9,68.5,10.5,260.1,22.6,9,,2010-04-17T05:31:09,2010-04-17T18:02:33,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-04-18,31.1,23,26.5,34.7,23,27.5,21.6,75.7,0,0,0,,,,35.3,16.6,142.1,1012.7,67.6,7.1,281,24.2,10,,2010-04-18T05:30:30,2010-04-18T18:02:45,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-19,31,24,26.8,35.8,24,28.3,22.6,78.8,0,0,0,,,,,20.5,165.9,1009.5,69.9,7.4,212,18.3,8,,2010-04-19T05:29:52,2010-04-19T18:02:57,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-20,32,23.1,27.3,35.8,23.1,29,22,73.9,0,0,0,,,,,16.6,164.6,1007.7,73.8,8.4,136.8,11.8,5,,2010-04-20T05:29:14,2010-04-20T18:03:09,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-04-21,33,24,27.9,37.1,24,30.4,22.7,74.5,0,0,0,,,,,22.3,133.8,1007.3,60.3,9.2,231.1,20,7,,2010-04-21T05:28:36,2010-04-21T18:03:22,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-22,33,23.7,28.6,39.6,23.7,31.9,23.5,74.8,0,0,0,,,,,22.3,126,1008.2,65.5,11.1,283,24.3,10,,2010-04-22T05:27:59,2010-04-22T18:03:34,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-04-23,31,23,26.8,33.1,23,28,19.9,66.2,0,0,0,,,,40.7,33.5,355.2,1013.9,60.1,8.5,226.5,19.6,8,,2010-04-23T05:27:23,2010-04-23T18:03:48,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-04-24,27.7,23,24.8,29.3,23,25,19,70.4,0,0,0,,,,,27.7,0.9,1014.9,88.5,7.2,202.3,17.5,7,,2010-04-24T05:26:48,2010-04-24T18:04:01,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-25,32,22.2,26.6,35.8,22.2,28.2,21.9,76.2,0,0,0,,,,,20.5,79,1013,71,8.9,286.4,24.7,10,,2010-04-25T05:26:13,2010-04-25T18:04:14,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-04-26,32,25,28.1,35.8,25,30.9,23.3,75.8,0,0,0,,,,,22.3,130.5,1013.6,75,8.4,154.1,13.2,5,,2010-04-26T05:25:39,2010-04-26T18:04:28,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-27,31,24,27.2,36.2,24,29.5,23.2,79.4,0.185,100,12.5,rain,,,,16.6,65.2,1014,69.1,7.6,240,20.7,9,,2010-04-27T05:25:05,2010-04-27T18:04:43,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-28,28.7,22.5,25.7,32.1,22.5,26.5,22.2,81.6,0,0,0,,,,,25.9,13.9,1012.7,88.9,7.1,190.5,16.4,7,,2010-04-28T05:24:32,2010-04-28T18:04:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-04-29,30.8,24,26.9,35,24,28.9,23.4,81.8,0.897,100,8.33,rain,,,,18.4,24.2,1012.1,88.2,6.2,251.8,21.8,9,,2010-04-29T05:24:00,2010-04-29T18:05:12,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-04-30,31.5,24,27.6,35.5,24,30.1,23.2,78,0,0,0,,,,,24.1,36.3,1012.9,64.7,8,290.3,24.9,10,,2010-04-30T05:23:29,2010-04-30T18:05:27,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-01,32,22.3,27.8,36.8,22.3,30.6,23.3,77.3,0.037,100,8.33,rain,,,,22.3,104.4,1012.7,62.1,8,254.1,21.9,9,,2010-05-01T05:22:58,2010-05-01T18:05:42,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48855099999,VVDN,48852099999,remote"
"Đà Nẵng, Việt Nam",2010-05-02,32,25,27.9,35.8,25,30.6,23.3,76.8,0,0,0,,,,,22.3,112.5,1011.4,64.9,8.5,260.7,22.5,9,,2010-05-02T05:22:28,2010-05-02T18:05:58,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-03,31,24,27.6,35.5,24,30.3,23.1,77.4,0,0,0,,,,,24.1,135.9,1009.5,58.6,9.1,309.3,26.7,10,,2010-05-03T05:21:59,2010-05-03T18:06:14,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-04,33,26,28.6,37.5,26,31.6,23.3,73.9,0,0,0,,,,,25.9,156.4,1006.9,57.6,9.8,176.8,15.4,6,,2010-05-04T05:21:31,2010-05-04T18:06:30,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-05,36,25,29.4,41.2,25,32.7,23.3,72,0,0,0,,,,,18.3,154.6,1004.8,59.2,10.2,211.5,18,7,,2010-05-05T05:21:03,2010-05-05T18:06:47,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-06,37,27,30.8,43.7,30.2,35.9,24,68.8,0,0,0,,,,,18.4,137.4,1005,57.5,10.9,101.6,8.8,3,,2010-05-06T05:20:37,2010-05-06T18:07:03,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-07,35.1,27,30.3,42.7,29.7,35.3,23.8,69.1,0,0,0,,,,,18.3,137.6,1005,46,11.1,146.1,12.7,4,,2010-05-07T05:20:11,2010-05-07T18:07:20,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-08,34.2,26.6,29.7,41.7,26.6,34.4,24,72.3,0,0,0,,,,,20.5,141.5,1004.4,53.9,12.9,212.2,18.3,7,,2010-05-08T05:19:46,2010-05-08T18:07:38,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-09,34.1,26,29.6,40.6,26,33.8,23.8,72,0,0,0,,,,,20.5,132.9,1003.7,46,13.4,284.8,24.8,9,,2010-05-09T05:19:22,2010-05-09T18:07:55,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-10,34,23.7,28,41.1,23.7,31.2,23.5,77.9,0.056,100,4.17,rain,,,72.4,46.3,25.8,1005.4,59.3,10.7,187.1,16.3,6,,2010-05-10T05:18:59,2010-05-10T18:08:13,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-11,42.7,23.9,28.5,49.4,23.9,31.5,23,73.9,0,0,0,,,,,14.7,99.3,1008.7,61.8,11.2,141.4,12.2,5,,2010-05-11T05:18:36,2010-05-11T18:08:31,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-12,32.1,27,28.8,36.9,30.7,33.5,24.5,77.8,0,0,0,,,,,22.3,131.2,1009.1,53.9,12.1,316.9,27.4,10,,2010-05-12T05:18:15,2010-05-12T18:08:50,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-13,32,25,28.9,38.3,25,32.8,24,75.8,0.002,100,4.17,rain,,,,22.3,130,1007.9,57.2,12,289.7,24.9,10,,2010-05-13T05:17:54,2010-05-13T18:09:08,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-14,37.1,27,29.7,49.6,30.7,35.4,25,77,0,0,0,,,,,20.5,135.5,1006.3,62.6,11,223.8,19.4,7,,2010-05-14T05:17:35,2010-05-14T18:09:27,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-15,33,26,29,39.5,26,33.5,24.1,75.3,0,0,0,,,,,25.9,149.9,1006.4,67.2,9.5,244.7,21,8,,2010-05-15T05:17:16,2010-05-15T18:09:46,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-16,33,25,28.7,39.8,25,32.4,23.7,75.6,0,0,0,,,,,22.3,136.7,1007.7,64,11.6,217.9,18.9,7,,2010-05-16T05:16:58,2010-05-16T18:10:06,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-17,32.2,27,29.4,39.3,29.7,34.5,24.6,76.2,0,0,0,,,,,22.3,136.6,1008.6,66.3,13.1,206,17.8,7,,2010-05-17T05:16:41,2010-05-17T18:10:25,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-18,32.5,26,29.4,40.2,26,34.3,24.6,76.3,0,0,0,,,,,22.3,138.2,1008.6,60.7,13.2,169.7,14.7,6,,2010-05-18T05:16:25,2010-05-18T18:10:45,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-19,36,26.1,30.3,42.7,26.1,35.3,24.1,71,0,0,0,,,,,16.5,158.9,1007.8,61.3,13,155,13.3,5,,2010-05-19T05:16:10,2010-05-19T18:11:05,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-20,36.2,26.1,30.5,43.3,26.1,35.6,23.9,69.2,1.294,100,4.17,rain,,,33.5,20.5,160.9,1007.7,61.4,10.6,271.7,23.5,9,,2010-05-20T05:15:56,2010-05-20T18:11:24,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999"
"Đà Nẵng, Việt Nam",2010-05-21,33.6,26,29.8,41.3,26,33.5,23.2,68.9,0.299,100,4.17,rain,,,,18.4,173,1007.3,59,12,216.2,18.6,8,,2010-05-21T05:15:43,2010-05-21T18:11:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2010-05-22,38,25.8,30.6,42.7,25.8,34.7,23.2,66.4,0,0,0,,,,,18.3,218.9,1005.8,81.6,14.4,120.5,10.4,4,,2010-05-22T05:15:31,2010-05-22T18:12:05,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB,remote"
"Đà Nẵng, Việt Nam",2010-05-23,39,25.3,31.6,42.7,25.3,35.5,22.5,60.2,0,0,0,,,,,27.5,283.2,1004,69.9,13.8,150.6,13.1,5,,2010-05-23T05:15:20,2010-05-23T18:12:25,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB,remote"
"Đà Nẵng, Việt Nam",2010-05-24,34,24.1,28.5,41.1,24.1,31.6,23.6,76,36.125,100,8.33,rain,,,,31.2,341.9,1005.8,70.8,11.6,135,11.8,5,,2010-05-24T05:15:10,2010-05-24T18:12:45,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2010-05-25,33,24,27.9,39.3,24,30.7,23.5,77.9,0.498,100,4.17,rain,,,,20.5,165.5,1006.2,72.4,12.3,175.4,15,7,,2010-05-25T05:15:00,2010-05-25T18:13:06,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2010-05-26,34,26,30.1,42,26,34.7,23.9,70.5,0,0,0,,,,,14.7,197.4,1005.4,88.9,12.8,119.8,10.3,4,,2010-05-26T05:14:52,2010-05-26T18:13:26,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2010-05-27,35,28,30.4,39.8,30.7,34.6,22.9,65.1,0,0,0,,,,,11.1,196.2,1005.9,78.9,13,197.1,17,7,,2010-05-27T05:14:45,2010-05-27T18:13:47,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2010-05-28,37,28.4,31.7,42,32.1,36,22.7,60.6,0,0,0,,,,,20.5,201,1007,61.3,16.3,173.5,14.9,6,,2010-05-28T05:14:38,2010-05-28T18:14:07,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2010-05-29,37,28.1,31.6,42.1,31.9,35.6,22.4,59.8,0,0,0,,,,,13,213.9,1007.2,63.1,10.7,182.9,15.6,7,,2010-05-29T05:14:32,2010-05-29T18:14:28,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2010-05-30,37,27,31.2,43.1,29.7,36.3,23.6,65.6,0.002,100,4.17,rain,,,,18.3,233.8,1007.1,56.5,12.4,183.1,15.7,6,,2010-05-30T05:14:28,2010-05-30T18:14:48,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2010-05-31,38,26,30.8,44.3,26,34.6,23.1,65.7,0,0,0,,,,,23.4,165.4,1006.5,65.2,12.1,191,16.4,6,,2010-05-31T05:14:24,2010-05-31T18:15:09,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2010-06-01,37,26,30,42.7,26,33.8,23.6,70.8,5.178,100,8.33,rain,,,,23.9,192.7,1005.4,77.2,11.2,182.2,16,7,,2010-06-01T05:14:21,2010-06-01T18:15:29,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2010-06-02,38,25.1,30.7,44.9,25.1,34.8,23.6,68.7,2.987,100,4.17,rain,,,,29.4,327,1005.7,85.9,10.5,171.3,14.7,6,,2010-06-02T05:14:19,2010-06-02T18:15:49,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2010-06-03,30,26,27.6,35.4,26,30.7,24.4,83.2,36.336,100,16.67,rain,,,,24.1,1.9,1008.9,89.1,8,115.2,9.9,4,,2010-06-03T05:14:18,2010-06-03T18:16:09,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2010-06-04,30.1,25.6,27.4,35.3,25.6,29.2,23.1,78,1.436,100,12.5,rain,,,,25.8,354.2,1009.8,84.6,9.6,179.2,15.3,7,,2010-06-04T05:14:18,2010-06-04T18:16:29,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
